bus_id;station_id;voltage;dc;symbol;country;under_construction;geometry
400;500;380;f;Substation;TR;f;POINT(28.959961 41.162114)
401;501;380;f;Brown coal/Lignite;TR;f;POINT(27.004395 39.97712)
402;502;380;f;Hydro pure storage;TR;f;POINT(31.080322 39.715638)
403;503;380;f;Substation;TR;f;POINT(30.476074 40.555548)
404;504;380;f;Fossil gas;TR;f;POINT(30.476074 40.880295)
405;505;380;f;Fossil gas;TR;f;POINT(30.618896 40.896906)
406;506;380;f;Brown coal/Lignite;TR;f;POINT(31.47583 39.926588)
407;507;380;f;Substation;TR;f;POINT(32.805176 36.465472)
408;508;380;f;Substation;TR;f;POINT(36.265869 36.81808)
409;509;380;f;Substation;TR;f;POINT(35.870361 36.315125)
410;511;380;f;Substation;TR;f;POINT(36.265869 37.848833)
411;512;380;f;Substation;TR;f;POINT(34.189453 39.00211)
412;513;380;f;Substation;TR;f;POINT(34.991455 39.27479)
413;516;380;f;Substation;TR;f;POINT(40.748291 38.134557)
414;517;380;f;Hydro pure storage;TR;f;POINT(39.100342 37.081476)
415;519;380;f;Wind farm;TR;f;POINT(27.608643 39.155622)
416;521;380;f;Fossil gas;TR;f;POINT(27.279053 38.754083)
417;523;380;f;Substation;TR;f;POINT(29.212646 39.27479)
418;528;380;f;Substation;TR;f;POINT(34.705811 36.949892)
419;530;380;f;Substation;TR;f;POINT(41.264648 37.735969)
420;533;380;f;Substation;TR;f;POINT(32.310791 39.614152)
421;535;380;f;Substation;TR;f;POINT(34.793701 41.186922)
422;542;380;f;Substation;TR;f;POINT(30.19043 40.805494)
423;543;380;f;Substation;TR;f;POINT(29.069824 41.153842)
424;544;380;f;Substation;TR;f;POINT(28.981934 41.079351)
425;545;380;f;Substation, under construction;TR;t;POINT(29.465332 37.900865)
426;548;380;f;Substation;TR;f;POINT(36.815186 38.539573)
427;549;380;f;Substation;TR;f;POINT(39.133301 38.985033)
428;550;380;f;Substation, under construction;TR;t;POINT(39.232178 39.690281)
429;551;380;f;Substation, under construction;TR;t;POINT(32.629395 39.791655)
430;552;380;f;Hard coal;TR;f;POINT(31.717529 41.418015)
431;553;380;f;Brown coal/Lignite, under construction;TR;t;POINT(32.739258 41.853196)
6737;7578;220;f;joint;#WERT!;;POINT(2.09044674477819 42.0361777317606)
432;556;380;f;Fossil gas;TR;f;POINT(36.430664 41.211722)
433;557;380;f;Substation, under construction;TR;t;POINT(38.583984 40.763901)
434;558;380;f;Hydro pure storage, under construction;TR;t;POINT(37.683105 40.178873)
435;559;380;f;Hydro pure storage, under construction;TR;f;POINT(40.671387 40.472024)
436;560;380;f;Hydro pure storage, under construction;TR;t;POINT(40.583496 40.296287)
437;561;380;f;Hydro pure storage, under construction;TR;t;POINT(41.506348 41.14557)
438;562;380;f;Substation, under construction;TR;t;POINT(42.242432 37.370157)
439;563;380;f;Substation;TR;f;POINT(42.473145 37.291535)
440;564;380;f;Substation;TR;f;POINT(40.979004 37.805444)
441;567;220;f;Substation;EG;f;POINT(31.80542 29.573457)
442;569;380;f;Substation;TR;f;POINT(26.685791 40.455307)
443;570;380;f;Substation;TR;f;POINT(26.784668 40.354917)
444;571;380;f;Fossil gas;TR;f;POINT(27.70752 40.287907)
445;584;380;f;Substation;TR;f;POINT(27.641602 38.582526)
446;611;380;f;Substation;TR;f;POINT(35.881348 37.212832)
447;621;380;f;Substation;TR;f;POINT(38.902588 37.744657)
448;630;380;f;Substation;TR;f;POINT(43.516846 38.522384)
449;631;380;f;Substation;TR;f;POINT(41.220703 38.203655)
450;637;380;f;Hydro pure storage, under construction;TR;t;POINT(41.52832 41.004775)
451;643;380;f;Fossil gas;TR;f;POINT(29.707031 40.813809)
452;647;380;f;Substation, under construction;TR;t;POINT(28.267822 41.104191)
453;648;380;f;Substation;TR;f;POINT(28.894043 41.046217)
454;649;380;f;Substation, under construction;TR;t;POINT(40.847168 41.087632)
455;652;380;f;Substation;TR;f;POINT(41.572266 41.459195)
456;653;380;f;Converter Station Back-to-back;GE;f;POINT(42.077637 41.779505)
457;654;380;f;Substation;GE;f;POINT(41.901855 41.975827)
6738;7579;380;f;joint;#WERT!;;POINT(1.60215678357812 41.5767408867348)
458;655;380;f;Brown coal/Lignite;TR;f;POINT(27.872314 37.046409)
459;656;132;f;Substation;AL;f;POINT(20.137939 39.901309)
460;657;132;f;Substation;MK;f;POINT(22.532959 41.376809)
461;658;132;f;Substation;BG;f;POINT(23.214111 41.43449)
462;659;;t;Converter Station;IT;f;POINT(8.21777299999999 40.913513)
463;678;380;f;Fossil gas;TR;f;POINT(28.619385 40.996484)
464;680;380;f;Brown coal/Lignite;TR;f;POINT(31.508789 39.35129)
465;693;380;f;Hydro pure storage;TR;f;POINT(40.144043 39.061849)
466;697;380;f;Hard coal;TR;f;POINT(36.156006 36.465472)
467;703;380;f;Hard coal;TR;f;POINT(26.861572 38.754083)
468;707;380;f;Fossil gas;TR;f;POINT(29.4104 40.86368)
469;708;380;f;Fossil gas;TR;f;POINT(30.19043 37.116526)
470;711;380;f;Fossil gas, under construction;TR;t;POINT(27.58667 41.845013)
471;712;380;f;Fossil gas, under construction;TR;t;POINT(27.454834 41.746726)
472;713;380;f;Substation;TR;f;POINT(28.850098 41.120746)
473;714;380;f;Substation;TR;f;POINT(28.828125 41.021355)
474;715;380;f;Substation;TR;f;POINT(29.157715 41.153842)
475;716;380;f;Fossil gas;TR;f;POINT(29.586182 40.78886)
476;717;380;f;Hard coal;TR;f;POINT(27.158203 40.170479)
477;718;380;f;Substation;TR;f;POINT(29.223633 40.963308)
478;719;380;f;Substation;TR;f;POINT(35.705566 37.247821)
479;720;380;f;Substation;TR;f;POINT(35.617676 37.561997)
480;721;380;f;Substation;TR;f;POINT(35.529785 37.448697)
481;722;380;f;Substation;TR;f;POINT(37.386475 37.134045)
482;723;380;f;Substation;TR;f;POINT(40.056152 37.081476)
483;724;380;f;Substation;TR;f;POINT(42.385254 37.361426)
484;725;380;f;Substation;TR;f;POINT(32.453613 37.692514)
485;729;380;f;Substation;IL;f;POINT(34.716797 31.784217)
486;730;132;f;Substation;IL;f;POINT(34.958496 32.063956)
487;730;380;f;Substation;IL;f;POINT(34.958496 32.063956)
488;731;132;f;Substation;IL;f;POINT(34.749756 31.475524)
489;731;380;f;Substation;IL;f;POINT(34.749756 31.475524)
490;733;;t;Converter Station;IT;f;POINT(12.897949 41.393294)
491;734;220;f;Substation;ES;f;POINT(-0.823974999999992 41.26955)
492;736;220;f;Substation;ES;f;POINT(-0.823974999999992 40.84706)
493;737;220;f;Substation;ES;f;POINT(-0.911864999999989 40.763901)
494;738;220;f;Substation;ES;f;POINT(-0.560302999999993 39.010648)
495;739;220;f;Substation;ES;f;POINT(-0.417480000000009 39.138582)
496;740;220;f;Substation, under construction;ES;t;POINT(-1.329346 39.470125)
497;740;380;f;Substation, under construction;ES;t;POINT(-1.329346 39.470125)
498;741;380;f;Substation;TR;f;POINT(29.179688 41.004775)
499;742;380;f;Substation;TR;f;POINT(32.585449 39.901309)
500;744;220;f;Substation;AL;f;POINT(19.511719 41.975827)
501;747;220;f;Substation, under construction;ES;t;POINT(-0.417480000000009 39.529467)
502;748;380;f;Substation;IQ;f;POINT(42.780762 36.949892)
503;749;220;f;Substation;ES;f;POINT(-1.16455100000001 41.327326)
504;750;220;f;Substation;ES;f;POINT(-1.39526399999999 41.648288)
505;751;220;f;Substation;ES;f;POINT(-0.230713000000006 39.75788)
506;751;380;f;Substation;ES;f;POINT(-0.230713000000006 39.75788)
507;752;380;f;Substation;ES;f;POINT(1.92260700000001 41.697526)
508;753;220;f;Substation;ES;f;POINT(2.27417000000001 41.607228)
509;753;380;f;Substation;ES;f;POINT(2.27417000000001 41.607228)
510;754;220;f;Substation;ES;f;POINT(2.340088 41.672912)
6739;7580;380;f;joint;#WERT!;;POINT(2.72460899999999 41.902277)
6740;7581;220;f;joint;#WERT!;;POINT(3.05692110622012 42.0271249766263)
511;757;220;f;Substation;AL;f;POINT(19.786377 41.623655)
512;758;220;f;Substation;AL;f;POINT(19.830322 41.533254)
513;763;220;f;Substation, under construction;AL;t;POINT(20.43457 40.772222)
514;764;220;f;Substation, under construction;AL;t;POINT(20.324707 40.938415)
515;765;220;f;Substation;AL;f;POINT(19.467773 40.497092)
516;766;380;f;Substation;TR;f;POINT(30.410156 40.237605)
517;767;380;f;Substation;TR;f;POINT(29.608154 40.938415)
518;768;380;f;Brown coal/Lignite;TR;f;POINT(35.639648 38.427774)
519;769;380;f;Substation;TR;f;POINT(36.090088 36.985003)
520;771;380;f;Substation;IT;f;POINT(16.116943 40.32142)
521;772;380;f;Substation;IT;f;POINT(15.062256 40.938415)
522;773;380;f;Substation;IT;f;POINT(15.457764 40.896906)
523;774;380;f;Substation;IT;f;POINT(16.45752 38.779781)
524;775;380;f;Substation, under construction;IT;t;POINT(15.46875 38.143198)
525;776;380;f;Substation, under construction;IT;t;POINT(15.776367 38.177751)
526;777;220;f;Substation;AL;f;POINT(19.599609 41.746726)
527;778;220;f;Substation;ES;f;POINT(1.38427700000001 41.319076)
528;778;380;f;Substation;ES;f;POINT(1.38427700000001 41.319076)
529;779;220;f;Substation;ES;f;POINT(1.97753899999999 41.574361)
530;779;380;f;Substation;ES;f;POINT(1.97753899999999 41.574361)
531;780;220;f;Substation;ES;f;POINT(1.84570299999999 41.533254)
532;780;380;f;Substation;ES;f;POINT(1.84570299999999 41.533254)
533;781;220;f;Substation;ES;f;POINT(1.74682600000001 41.261291)
534;782;380;f;Substation;ES;f;POINT(1.362305 41.178654)
535;783;220;f;Substation;ES;f;POINT(0.747069999999996 40.888601)
536;784;220;f;Substation;ES;f;POINT(0.90087900000001 40.979898)
537;785;220;f;Substation;ES;f;POINT(0.845947000000002 40.921814)
6741;7582;220;f;joint;#WERT!;;POINT(-0.856934000000011 41.631867)
538;786;220;f;Substation;ES;f;POINT(1.768799 41.71393)
539;787;220;f;Substations + Power Plants;ES;f;POINT(2.05444300000001 41.418015)
540;791;220;f;Substation;ES;f;POINT(1.26342799999999 41.795888)
541;792;220;f;Substation, under construction;ES;t;POINT(-0.208739999999992 40.002372)
542;793;220;f;Substation;ES;f;POINT(-0.944824000000009 40.086477)
543;795;132;f;Substation;ES;f;POINT(1.494141 38.985033)
544;796;132;f;Substation;ES;f;POINT(1.461182 38.719805)
545;797;132;f;Substation;ES;f;POINT(1.417236 38.916682)
546;798;132;f;Substation;ES;f;POINT(4.09789999999999 39.985538)
547;799;132;f;Substation;ES;f;POINT(4.27368199999999 39.926588)
548;800;132;f;Substation;ES;f;POINT(4.196777 39.867588)
549;802;220;f;Substation;AL;f;POINT(20.192871 41.967659)
550;803;220;f;Substation, under construction;ES;t;POINT(-0.318604000000007 39.300299)
551;804;220;f;Substation, under construction;ES;t;POINT(-0.186768000000007 38.865375)
552;805;220;f;Substation;EG;f;POINT(31.245117 22.553147)
553;806;220;f;Substation;EG;f;POINT(31.289062 22.745789)
554;807;220;f;Substation;EG;f;POINT(31.431885 23.089838)
555;808;220;f;Substation;EG;f;POINT(34.771729 29.430029)
556;809;220;f;Substation;EG;f;POINT(32.541504 26.194877)
557;810;220;f;Substation;LY;f;POINT(20.115967 30.958769)
558;811;220;f;Substation;LY;f;POINT(16.051025 29.305561)
559;812;220;f;Substation;LY;f;POINT(25.037842 31.597253)
560;813;220;f;Substation;LY;f;POINT(24.136963 31.961484)
561;814;220;f;Substation;LY;f;POINT(22.587891 32.778038)
562;815;220;f;Substation;LY;f;POINT(20.083008 31.886887)
563;816;220;f;Substation;LY;f;POINT(20.22583 32.119801)
564;817;220;f;Substation;LY;f;POINT(10.371094 30.240086)
565;818;220;f;Substation;LY;f;POINT(10.601807 31.212801)
566;819;220;f;Substation;LY;f;POINT(10.931396 31.746854)
567;820;220;f;Substation;LY;f;POINT(13.414307 30.401307)
568;821;220;f;Substation;LY;f;POINT(13.282471 30.42973)
569;822;220;f;Substation;LY;f;POINT(12.788086 31.316101)
570;823;220;f;Substation;LY;f;POINT(16.12793 29.152161)
571;824;220;f;Substation;LY;f;POINT(17.53418 28.565225)
572;825;220;f;Substation;LY;f;POINT(15.194092 32.305706)
573;826;220;f;Substation;LY;f;POINT(15.062256 32.314991)
574;827;380;f;Substation;LY;f;POINT(15.303955 32.23139)
575;828;132;f;Substation;LY;f;POINT(21.621094 27.264396)
576;829;132;f;Substation;LY;f;POINT(23.291016 24.126702)
577;830;132;f;Substation;LY;f;POINT(10.843506 32.008076)
578;831;220;f;Substation;LY;f;POINT(11.678467 31.980123)
579;832;132;f;Substation;LY;f;POINT(11.447754 31.774878)
580;833;220;f;Substation;LY;f;POINT(12.700195 31.980123)
581;834;220;f;Substation;LY;f;POINT(14.315186 26.480407)
582;835;220;f;Substation;LY;f;POINT(14.512939 27.039557)
6742;7583;220;f;joint;#WERT!;;POINT(20.192871 42.032974)
583;836;220;f;Substation;LY;f;POINT(14.633789 27.205786)
584;837;220;f;Substation;LY;f;POINT(14.348145 27.176469)
585;838;220;f;Substation;LY;f;POINT(13.359375 26.549223)
586;839;220;f;Substation;LY;f;POINT(14.18335 31.746854)
587;840;220;f;Substation;LY;f;POINT(12.062988 32.778038)
588;841;220;f;Substation;LY;f;POINT(12.678223 32.787275)
589;842;220;f;Substation;LY;f;POINT(13.106689 32.713355)
590;843;220;f;Substation;LY;f;POINT(13.07373 32.842674)
591;844;220;f;Substation;LY;f;POINT(13.491211 32.750323)
592;845;220;f;Substation;LY;f;POINT(14.326172 32.62087)
593;846;220;f;Substation;LY;f;POINT(23.104248 32.537552)
594;847;220;f;Substation;LY;f;POINT(14.787598 26.096255)
595;848;220;f;Substation;LY;f;POINT(14.908447 25.878994)
596;849;220;f;Substation;LY;f;POINT(14.567871 24.246965)
597;850;220;f;Substation;LY;f;POINT(19.764404 28.912015)
598;851;220;f;Substation;LY;f;POINT(19.819336 29.468297)
599;853;220;f;Substation;DZ;f;POINT(5.28442399999999 35.85344)
600;853;380;f;Substation;DZ;f;POINT(5.28442399999999 35.85344)
601;854;220;f;Substation;DZ;f;POINT(8.23974600000001 36.712467)
602;854;380;f;Substation;DZ;f;POINT(8.23974600000001 36.712467)
603;855;220;f;Substation;DZ;f;POINT(6.69067400000001 33.788279)
6743;7584;220;f;joint;#WERT!;;POINT(-0.538330000000004 39.563353)
604;856;220;f;Substation;DZ;f;POINT(6.21826199999999 33.137551)
605;857;220;f;Substation;DZ;f;POINT(0.142822000000005 35.398006)
606;858;220;f;Substation;DZ;f;POINT(-0.505371000000011 32.898038)
607;859;220;f;Substation;DZ;f;POINT(5.24047899999999 34.732584)
608;860;220;f;Substation;DZ;f;POINT(7.04223600000001 36.862043)
609;861;220;f;Substation;DZ;f;POINT(7.437744 35.648369)
610;861;380;f;Substation;DZ;f;POINT(7.437744 35.648369)
611;862;220;f;Substation;DZ;f;POINT(6.95434600000001 36.721274)
612;862;380;f;Substation;DZ;f;POINT(6.95434600000001 36.721274)
613;863;220;f;Substation;DZ;f;POINT(6.020508 35.862344)
614;864;220;f;Substation;SY;f;POINT(41.055908 36.368222)
615;865;220;f;Substation;SY;f;POINT(40.803223 36.712467)
616;866;220;f;Substation;SY;f;POINT(40.935059 37.081476)
617;867;220;f;Substation;SY;f;POINT(40.6604 37.063944)
618;868;220;f;Substation;SY;f;POINT(40.078125 36.853252)
619;869;220;f;Substation;SY;f;POINT(40.583496 36.553775)
620;870;220;f;Substation;SY;f;POINT(40.671387 36.738884)
621;871;220;f;Substation;SY;f;POINT(39.891357 36.5626)
622;872;220;f;Substation;SY;f;POINT(38.748779 34.533712)
623;873;380;f;Substation;SY;f;POINT(38.847656 34.867905)
624;874;220;f;Substation;SY;f;POINT(36.112061 33.541395)
6744;7585;132;f;joint;#WERT!;;POINT(-1.40684120683112 32.2028618117714)
625;874;380;f;Substation;SY;f;POINT(36.112061 33.541395)
626;875;220;f;Substation;SY;f;POINT(36.309814 32.556074)
627;876;220;f;Substation;SY;f;POINT(36.44165 32.519026)
628;877;220;f;Substation;SY;f;POINT(36.243896 32.750323)
629;878;220;f;Substation;SY;f;POINT(37.045898 36.129002)
630;879;220;f;Substation;SY;f;POINT(36.705322 34.786739)
631;880;220;f;Substation;SY;f;POINT(36.760254 34.533712)
632;881;220;f;Substation;SY;f;POINT(36.584473 34.488448)
633;882;220;f;Substation;SY;f;POINT(40.264893 35.308401)
634;883;220;f;Substation;SY;f;POINT(36.68335 32.87036)
635;884;220;f;Substation;SY;f;POINT(37.155762 36.129002)
636;885;220;f;Substation;SY;f;POINT(36.672363 33.952474)
637;886;220;f;Substation;SY;f;POINT(36.287842 33.486435)
638;887;132;f;Substation;TN;f;POINT(8.756104 36.949892)
639;888;220;f;Substation;DZ;f;POINT(-1.30737299999999 34.741612)
640;889;220;f;Substation;SY;f;POINT(40.803223 36.253133)
641;890;220;f;Substation;DZ;f;POINT(-0.571288999999998 35.200745)
642;891;220;f;Substation;DZ;f;POINT(-0.90087900000001 35.092945)
643;891;380;f;Substation;DZ;f;POINT(-0.90087900000001 35.092945)
644;892;220;f;Substation;DZ;f;POINT(-0.439452999999998 35.675147)
645;892;380;f;Substation;DZ;f;POINT(-0.439452999999998 35.675147)
6745;7586;220;f;joint;#WERT!;;POINT(40.8020985979818 36.7037532561301)
646;893;220;f;Substation;DZ;f;POINT(4.40551799999999 36.518466)
647;894;220;f;Substation;DZ;f;POINT(7.70141600000001 36.93233)
648;895;220;f;Substation;DZ;f;POINT(6.82251000000001 36.800488)
649;896;380;f;Mixed fuels;DZ;f;POINT(6.888428 36.870832)
650;897;220;f;Substation;DZ;f;POINT(-0.395507999999999 35.532226)
651;898;220;f;Substation;DZ;f;POINT(5.94360399999999 36.782892)
652;899;220;f;Substation;DZ;f;POINT(7.17407200000001 35.46067)
653;900;220;f;Substation;DZ;f;POINT(4.65820300000001 36.686041)
654;901;220;f;Substation;DZ;f;POINT(6.51489300000001 36.049099)
655;902;220;f;Substation;DZ;f;POINT(-0.362549000000006 33.26625)
656;902;380;f;Substation;DZ;f;POINT(-0.362549000000006 33.26625)
657;903;220;f;Substation;DZ;f;POINT(5.251465 36.359375)
658;904;220;f;Substation;DZ;f;POINT(4.735107 36.066862)
659;905;220;f;Substation;DZ;f;POINT(5.47119099999999 36.182225)
660;906;220;f;Substation;DZ;f;POINT(4.48242200000001 35.701917)
661;906;380;f;Substation;DZ;f;POINT(4.48242200000001 35.701917)
662;907;220;f;Substation;DZ;f;POINT(4.108887 35.164828)
663;908;220;f;Substation;DZ;f;POINT(2.94433599999999 35.46067)
664;909;220;f;Substation;DZ;f;POINT(1.768799 36.279707)
665;910;220;f;Substation;DZ;f;POINT(0.142822000000005 34.912962)
666;911;220;f;Substation;DZ;f;POINT(6.17431599999999 35.56798)
667;912;220;f;Substation;DZ;f;POINT(5.14160200000001 35.380093)
668;912;380;f;Substation;DZ;f;POINT(5.14160200000001 35.380093)
669;913;220;f;Substation;DZ;f;POINT(2.81249999999999 36.597889)
670;914;220;f;Substation;DZ;f;POINT(2.076416 36.571424)
671;915;220;f;Substation;DZ;f;POINT(1.19751 36.084621)
672;916;220;f;Substation;DZ;f;POINT(3.19702100000001 34.75064)
673;917;220;f;Substation;DZ;f;POINT(1.955566 36.261992)
674;918;220;f;Substation;DZ;f;POINT(3.54858400000001 32.324276)
675;919;220;f;Substation;DZ;f;POINT(5.46020499999999 34.948991)
676;920;220;f;Substation;DZ;f;POINT(3.68042000000001 32.509762)
677;921;220;f;Substation;DZ;f;POINT(3.47167999999999 32.472695)
678;922;220;f;Substation;DZ;f;POINT(6.196289 31.849565)
679;923;220;f;Substation;DZ;f;POINT(5.99853499999999 33.073131)
680;926;220;f;Substation;DZ;f;POINT(6.25122100000001 30.86451)
681;927;220;f;Substation;DZ;f;POINT(5.88867200000001 31.625321)
682;927;380;f;Substation;DZ;f;POINT(5.88867200000001 31.625321)
683;928;220;f;Substation;DZ;f;POINT(6.47094700000001 30.533877)
684;929;220;f;Substation;DZ;f;POINT(6.141357 31.128199)
685;930;220;f;Substation;DZ;f;POINT(3.06518600000001 32.962586)
686;931;220;f;Substation;DZ;f;POINT(6.71264599999999 29.697597)
917;1108;220;f;Substation;PT;f;POINT(-9.14062499999999 38.925229)
687;932;220;f;Substation;DZ;f;POINT(1.13159199999999 35.281501)
688;933;220;f;Substation;DZ;f;POINT(1.77978500000001 35.603719)
689;934;220;f;Substation;DZ;f;POINT(5.99853499999999 32.008076)
690;934;380;f;Substation;DZ;f;POINT(5.99853499999999 32.008076)
691;935;220;f;Substation;DZ;f;POINT(2.88940400000001 33.751748)
692;936;220;f;Substation;DZ;f;POINT(0.527343999999999 35.826721)
693;937;220;f;Substation;DZ;f;POINT(1.109619 35.442771)
694;938;220;f;Substation;DZ;f;POINT(2.93335000000001 36.137875)
695;939;220;f;Substation;DZ;f;POINT(6.33911100000001 36.244273)
696;939;380;f;Substation;DZ;f;POINT(6.33911100000001 36.244273)
697;940;220;f;Substation;DZ;f;POINT(3.65844699999999 36.102376)
698;940;380;f;Substation;DZ;f;POINT(3.65844699999999 36.102376)
699;941;220;f;Substation;DZ;f;POINT(7.88818400000001 35.871247)
700;942;220;f;Substation;DZ;f;POINT(3.52661099999999 36.553775)
701;942;380;f;Substation;DZ;f;POINT(3.52661099999999 36.553775)
702;943;220;f;Substation;DZ;f;POINT(6.83349599999999 36.22655)
703;944;220;f;Substation;DZ;f;POINT(4.152832 36.694851)
704;945;220;f;Substation;DZ;f;POINT(7.954102 35.478565)
705;946;220;f;Substation;DZ;f;POINT(5.32836900000001 36.553775)
706;947;380;f;Substation;DZ;f;POINT(-1.230469 35.451721)
918;1108;380;f;Substation;PT;f;POINT(-9.14062499999999 38.925229)
707;948;220;f;Substation;DZ;f;POINT(2.252197 34.025348)
708;949;220;f;Substation;DZ;f;POINT(3.26293899999999 33.045508)
709;949;380;f;Substation;DZ;f;POINT(3.26293899999999 33.045508)
710;950;220;f;Substation;DZ;f;POINT(1.03271500000001 33.715202)
711;951;220;f;Substation;DZ;f;POINT(7.75634799999999 35.272532)
712;952;220;f;Substation;DZ;f;POINT(7.03125 34.840859)
713;953;220;f;Substation;DZ;f;POINT(6.723633 33.073131)
714;954;220;f;Substation;DZ;f;POINT(0.692138999999993 35.451721)
715;954;380;f;Substation;DZ;f;POINT(0.692138999999993 35.451721)
716;955;220;f;Substation;LY;f;POINT(10.184326 24.846565)
717;956;132;f;Substation;LY;f;POINT(22.093506 26.912274)
