scn_name,Projekt,Projekt_id,Startpunkt,Endpunkt,Spannung,s_nom ,cables,NOVA,geom
decommissioning_NEP,EnLAG,14,,,220,520,,,0105000020E61000000100000001020000000400000041AF0B24ADAF25403422400079B048400FD6FF39CCAF25401CD8857A55B0484007DC4EB6DCB02540C43F11305FB0484007DC4EB6DCB02540C43F11305FB04840
decommissioning_NEP,EnLAG,3,,,220,520,,,0105000020E61000000100000001020000000E000000EAEF00AA13FF29406EAAEE91CD254840EAEF00AA13FF29406EAAEE91CD2548405A7336D373012A404923B08394254840A4ECE35762042A4050A84CD64D254840E5E434FA87072A400B60CAC00125484071523D3EC6092A4046C71F56C9244840E0015427560C2A4024EAAAE573244840F11879B4CC0D2A40C78DB6854224484037ECAD3720102A40CAF7318BF52348405024F323D9122A401D78B5DC992348406A5F2F0384152A409E8A0A8B40234840B59D00D41E182A40418177F2E9224840A824462AE71A2A406B7418DD8B224840A824462AE71A2A406B7418DD8B224840
decommissioning_NEP,BBPlG,11,,,220,520,,,0105000020E6100000010000000102000000550000007DF20B0ADE7F29405D3C17A1331348407DF20B0ADE7F29405D3C17A133134840E93A43273A812940F7AD7BD058134840D5415E0F26812940A8E67283A11348400D457012397F294050D88F5E1E144840FC97FFEB377E294088DFA8705F14484002E264D12A7D2940A19394AAA314484013865C04217C2940E9DF89B4E81448402112746A1D7B2940F1BE2A172A154840A1D8AFE0237B2940936D855561154840E831CA332F7B29403587FFCFBC154840E688C6246D7C29404DA088450C16484068DAB4087B7D29409C25B7DC4F16484099E5A1A5E17E2940B6F1CC70A81648408B07EF062C802940A4F50192FA164840043521527881294067463F1A4E17484026C56C6EF1812940331EA5129E174840FA5B4C7D6A822940BC067DE9ED1748404964C4AAE68229405D1146FD3F184840D743EA2C6983294066D4C6229718484034B3E08FEC8329404BC164F4ED1848409E04DB2D6E84294096D5CFF643194840C4A11232EB842940422CF6F29619484005FB54BA608529406E2C7299E4194840BA5EE4AFDA8629401478279F1E1A484029FDCE40768829407DDB02F85D1A48409184D8F4FB8929409A3D7551991A48401D9A0D8D828B29406459D537D51A4840BA2EA1270A8D2940049A63D4101B4840151C5E10918E2940D9A5FC5A4D1B4840428EF7F422902940C507D1B58A1B48406C781FECB991294088D052C3C81B4840A8AAD0402C932940ACFB6C89011C4840B3BC06D8A29429407709980A3B1C484004CEAD6B0F9629405488EC28731C4840C276E6D484972940B44181D2AB1C4840A7C52AEFF4982940D367ACA2E41C48404150C9946A9A2940AF9811DE1E1D48409913B4C9E19B29401BD24D07571D48404ECAEE13519D29408D800A47901D48402989DB57D49E2940B05D352ACB1D4840510A044BBF9E2940DDB75A272E1E4840E93A9EE0AC9E2940B8F182E38D1E48402E6DDD729A9E29408AF1F510E81E4840E99B340D8A9E294055F76D2D381F4840F9A00CFA779E29408014D09F911F48405A3CABBB689E29405B0EF450DB1F4840AE3DFDB15A9E29400D141D6E2C20484040B26FDD839E2940C14D90227C2048404C30E6F8B29E2940182A5A14D1204840A387EB62E49E2940A1B316B02E21484019682DBB169F2940912859F388214840024D840D4F9F294005D31F50EC2148403CA81F2FFFA02940D1871D7C172248402D9ACE4E06A32940F2AB83CD4A2248401275D5F2B9A52940285F75898F2248409F077767EDA62940E9D84125AE224840296211C30EA72940C54CECEB0A23484018A2F9522EA729401EDC42FC682348404A61DEE34CA729404576EFF2BE2348403574FDCC6AA729404D199359182448405BE14C028AA729407D71F3D775244840247B29E1AEA72940E665039FD5244840911ED0E341A829400CEBC6BB23254840F484CA64DDA82940C46570EF75254840AD8E77A27FA92940F4A0EAA1C72548409CF05C2915AA2940D956FD5B1326484016C9B2BB9BAA294050278F5D582648402E40362449AB2940D226E208AD2648403BADDBA0F6AB2940AA317C9F052748400B49C1AE81AC2940F73471BC4C2748408FD25BF22EAD294066F1ACEEA22748401D7CBCEBC7AD2940F62C639EF0274840FD0E8F0E59AE29401907978E39284840E138DF3E61AF2940EDE126FE83284840E796B1FC54B02940239B502DC7284840028CC28943B12940DD04847B0A294840FA82161230B2294033C3EB9F4C29484025E593BA09B32940799ED387892948403C495FAD7FB429406235F169A9294840FD7D10131EB62940627836F5CB29484051D37833B4B72940F7329B11EF2948401615168156B92940DFBD480D122A484054FB1983F3BA2940EEEE01BA2F2A484054FB1983F3BA2940EEEE01BA2F2A4840
decommissioning_NEP,EnLAG,3,,,220,520,,,0105000020E61000000100000001020000007400000030AC43C5F4342A40D8CA9DE3575548401961E52BDC352A40833E479A2E554840D008DBF40C362A408A20CEC309554840C5628A28DC352A40B41E6393A15448407D17A53AD3362A402682829C41544840D7112CB3AD372A4041F10813EB5348403F912749D7382A40EEA29EF47453484021AA95AE053A2A4043C7B370FE5248404296AA590C3B2A40A15C099398524840ABC5F18D323C2A402F1DCE5724524840C68A1A4CC33C2A40BDEBC781B25148403236BE405A3D2A403C1FF9DE3A514840E6EAC726F93D2A40DBB1C7FABC5048402F162B0F773E2A402C6519E258504840CF8AA8893E3F2A4060CA6548BA4F48407C54B252F73F2A4080EFDBB5294F4840618DB3E908402A4075C300D3B34E48409D8944FC1E402A40855BE3D81F4E4840ECB47FAF32402A40FEB4F6E39B4D4840BA69334E43402A40D25790662C4D4840F81510FF55402A40E81AC121AF4C48401E1EC2F869402A40742DB539294C4840E7ED636078402A40581EA4A7C84B48403494241983402A40E8BA95CA804B484086C7235DD83F2A40C18EFF02414B4840955632B6C63E2A404961832ADA4A48402459D130C63D2A40FE71B158794A48403F912749D73C2A407FFACF9A1F4A4840C2244B9CCB3B2A406BE8B00CBB494840D47F7B43863A2A40746781D140494840C14D90227C392A40898C58D5DC484840DA2E23AB11382A40B183EFA254484840F3B22616F8362A403078E283E84748404F5FCFD72C372A40EB9BEA7F6F4748408BDDE3F159372A40AC96CF4DF64648402A6D16D45C372A40E7A6727F9A4648406D848FD2B6372A400ED70F5608464840B31F73AFDD372A4099C4B4CAA745484066BA7C900A382A400127254E3845484083FF081E3A382A40BF8AE7C7BA4448404DB6CBC86A382A4077233D563A44484012D033AC98382A40202114A5CE434840CA6C3590D3382A400AE2975533434840DA87067305392A408BAE66F8AA424840ADA34F502F392A40F6B86FB54E424840BACAC97A20382A40C01369D1F14148409069126168362A4015FB703557414840666F29E78B352A400DA3C5BE09414840FD86890629342A40A75EB7088C404840E8C64F3E98332A408C78FC2834404840AD055152BB322A40A87922E3AC3F4840174218891A322A40169C0B6D4A3F484081272D5C56312A40360FBB4AD23E48405A01744EA2302A40BB568C04643E48400FAB2E96D82F2A40A1BDFA78E83D484019158266212F2A408DBC0743783D48406808C72C7B2E2A4014B7651B133D48405609BBCDC02D2A40FF3971DEA43C4840F6F301DC872F2A40CB94206D2D3C4840A819F78B7E312A409243C4CDA93B4840AC2B55585F332A40F6D786E52A3B4840BB6E00EC92332A402189A8D3CB3A4840930EC5D3E1332A40C42ADEC83C3A4840E962D34A21342A408289E4D0C7394840EB50F28F63342A408910B28751394840E6EE737CB4342A408D0E48C2BE384840FFC57DF502352A40EED45C6E30384840ECE291D332352A407C6D910FD53748404817409D97332A40F5882C2D7E3748407791F8CBDD312A40E401C00C2137484059271D9BD32F2A400A6F6AFBB23648403C0CF7DBE82D2A40988E94884B364840929735B1C02B2A4057A5E320D7354840F6A6D887AB292A40F67C72B966354840B5ACFBC742282A40A40A35F91C3548400306EEE5E3272A40EA7129F8B73448407C478D0931272A4062CA767412344840EB854C439E262A408B57B494873348401AF9612937262A40B8A4B4482433484078ADCE7BAD252A400B6C297BA63248406C521BE615252A40707374A61A3248409260AA99B5242A4057E1E01CBF3148407AC5538F34242A40D0E11060473148404D7ED5DBB0232A40604CE94FD1304840454FCAA486222A40500537AD6F3048404CCEE4F626212A4061B24C1AFE2F4840D30440CBA91F2A401D588E90812F4840012E6DDD721E2A40E53B42171E2F4840EB8E6A7D361F2A4046E0FE12A72E48403933558BE31F2A40053411363C2E4840F845F8CDB3202A40343910EDBE2D484062B8DF466F212A40EA6C12CD4D2D4840157D9983FB202A4047D9113DDF2C484015F6FE507A202A4011678F615F2C4840373F598C15202A406426512FF82B4840CD9AB3999E1F2A40FA2587F4802B4840442D173B2B1F2A40770591FB0C2B4840032A77FA9C1E2A40899EEF02802A4840914028942A1E2A4023FEBC04022A48409ED89EB4CB1E2A40EF192E1796294840A97812C7701F2A4057009D9328294840416E1A3625202A40CBA5F10BAF2848408A2DF30CD0202A4034C6E2923E2848407B26457584212A40909F32A3C42748408B39083A5A212A40EC6415DB49274840A45EA6DC33212A4009EEF60FD82648400AB07E2205212A406C0080AD5C264840A88E554ACF202A4062B13CFEC125484035EECD6F98202A40751F80D4262548407DB669C768202A4065F4ED6EAF244840ACBAFDA83C202A403932EAB53424484071091BF917202A40E4367579CE234840561FFE501F1F2A402CD670917B2348406C38769A161E2A40A753686A23234840FA163147EA1C2A4092C547D5C0224840FA163147EA1C2A4092C547D5C0224840
decommissioning_NEP,EnLAG,6,,,220,520,,,0105000020E610000001000000010200000004000000A824462AE71A2A406B7418DD8B224840A824462AE71A2A406B7418DD8B224840FA163147EA1C2A4092C547D5C0224840FA163147EA1C2A4092C547D5C0224840
decommissioning_NEP,BBPlG,39,,,220,520,,,0105000020E61000000100000001020000001D00000054FB1983F3BA2940EEEE01BA2F2A484054FB1983F3BA2940EEEE01BA2F2A4840B6CE09EB10BD2940286D05A8042A4840DF7EAFD7AABF2940D163EF20D1294840D0D556EC2FC32940DC43673E8C294840C9A7114427C52940204A0F9E642948402FDA88CC01C72940C8235DD83F294840FDADF8E17BCA29408C0F58DEFA284840E29DD733DFCC2940C843DFDDCA284840007A75E9BACF2940C89283239228484041D42247DFD129407E079A2A7328484073D64C6320D42940A194FF7F52284840D1D03FC1C5D62940E53E83972A284840157BC3D89DD92940D694BFD6002848400DCA349A5CDC2940C7CA1E57D9274840B172C34A60DE2940D60E35C0BB2748404EE3CDD02EE1294040598C15902748406D36FBA82BE429409CEFF15366274840B472D476B8E62940EBDF9AE040274840F86EF3C649E929403F993567332748408BC745B588EC294019B95D1E21274840B29BBE43F6EE29401940530A1527484046D03D9061F22940538259FC012748404D95DEED30F42940FE5F1A2BD6264840F0A42A12B8F629404D8CC0B3982648402ED21FF532F92940963DAEB25B26484096FFDA0B16FC2940E9A111C715264840EAEF00AA13FF29406EAAEE91CD254840EAEF00AA13FF29406EAAEE91CD254840
decommissioning_NEP,BBPlG,39,,,220,520,,,0105000020E61000000100000001020000000B00000086611B4C1E1E2A40AFF83C354D22484086611B4C1E1E2A40AFF83C354D224840411768D201202A40FC404D8814224840A43E24D7A8222A4031B19EFFC3214840DE640A8CAB242A40EBA7A4F3862148400C3554D680262A40DE2EEA494F214840A9B3493437292A402FBC372B472148404CCC0E4CC9292A409A85D10726214840CAC1114999292A409EB415A012214840786110FD7F292A4025383F0FFF204840786110FD7F292A4025383F0FFF204840
decommissioning_NEP,BBPlG,34,,,220,520,,,0105000020E61000000100000001020000000A000000F96FB9556B002A405AB44AFAC5224840F96FB9556B002A405AB44AFAC52248402A386167AFFF2940B29A536E472348405431DF0BDDFE294010CB0B55D6234840BE1AFBED46FE29404751B17B3C244840858FD2B6ABFD2940A11DCB16A4244840BE6A65C22FFD2940A393A5D6FB244840781A1F1CA2FC29408A473D9F5C2548409B0645F300FE2940AB2C65749B2548409B0645F300FE2940AB2C65749B254840
decommissioning_NEP,BBPlG,34,,,220,520,,,0105000020E6100000010000000102000000060000009FACBDF49BA2224083B5204A6A5B4B409FACBDF49BA2224083B5204A6A5B4B40C3A85AC125A22240F1B84D5D9E5B4B40015130630AA22240CDE5AB89AA5B4B404850A15F00A22240BF3FEFD7AE5B4B40F229077EEAA22240E65B0382A75B4B40
decommissioning_NEP,BBPlG,14,,,380,1790,,,0105000020E6100000010000000102000000070000007A32A42F29732340D69695815E254B407A32A42F29732340D69695815E254B401AD8CF07707323403BA92F4B3B254B405FA9786D80732340F0A7C64B37254B40CE72D9E89C732340F96871C630254B40C08DDEBAAC7323405592D0F12C254B407E025765387423408D1F37484D254B40
decommissioning_NEP,BBPlG,14,,,380,1790,,,0105000020E610000001000000010200000006000000A7EE25E88A4D22401313D4F02D214B40A7EE25E88A4D22401313D4F02D214B40B9BC83E9C54E22404743215DC7204B40C344285BC94F2240BA2583ED71204B40E8363C180C5122403EA363BD07204B40E8363C180C5122403EA363BD07204B40
decommissioning_NEP,BBPlG,6,,,220,520,,,0105000020E610000001000000010200000024000000A2702B3816372240F520DF54E9174B4037E0980A963722404BC164F4ED174B4098E4DB16C03722409C1DA9BEF3174B40E84EB0FF3A3B22406E1393DC06184B4052538149E03D224007BBBC9415184B403F236CD333402240C52A943B22184B40AB0C3E2883422240839A6BE22E184B40A935CD3B4E452240A1D8AFE023184B40F319F5B5D3472240E1D231E719184B401ECEB2DDF34A2240AC2CC02D0E184B40BC1AEAC1EE4D22402F782C1103184B40337A2414115022400F08196DFA174B40214D069156522240C6A28E33F2174B405872158BDF542240D1B76004E8174B40C651B9895A562240B4D606DD14184B40F45BCF6B47582240A4ACDF4C4C184B40F6BE4C6FDA572240730A3C41AC184B40DFC25F387C5722407998F6CDFD184B40B875DC9502572240711C1DFC69194B4038EF49719F5622400ABA62EBBE194B40E6EECE35275622402CA9C9422A1A4B40BE9E54A0BB5522404AAAA56F881A4B40B218D06630552240940F8B62031B4B40FD68DDABFB542240759FD2776D1B4B401D06F357C8542240DDB8C5FCDC1B4B403DA3080495542240F15D94EA4C1C4B40F34DE4935F5422401A8FADC2C11C4B4013EBF93F2C542240CFB5792D321D4B4073C7516FFC532240938E72309B1D4B4029722DFFC65322409D35D318081E4B40735AA61595532240ECAA9BE6781E4B4096C7E41E5C5322404546AC6AEE1E4B400BCBE9FC255322402C1D6272591F4B4072D8C7540B5222400E20329BB61F4B40E8363C180C5122403EA363BD07204B40E8363C180C5122403EA363BD07204B40
decommissioning_NEP,BBPlG,6,,,220,520,,,0105000020E61000000100000001020000002A000000A7EE25E88A4D22401313D4F02D214B40A7EE25E88A4D22401313D4F02D214B404DD3B194764C2240F797DD9387214B40AF0D709C6F4B2240B353BD46DC214B40045F2C674A4A22404DFA7B293C224B4003E55BC41C492240A435ABE39D224B40B8A0AD39F6462240361B75BEE9224B40DF5916A7B544224025BB88A537234B4040B26FDD834222408D91369F84234B40E31934F44F40224054420B64D1234B4036898BEDFF3D224043380B2021244B40DC5BDB25BB3B2240E57C563E70244B40587B33C57739224051DCF126BF244B40BF02E2BF8A392240B34C1AFE2E254B4024BA675DA33922403FEEB66686254B40F5335074B8392240AADD0ABCEE254B40C545A45CD03922408400CFAC5B264B400FB4A789E339224050A26F1CC2264B40A4B38295F9392240796EEBB82B274B40B5DC3E50133A2240AFA6A1FC93274B4094580861243A22407F5B66C7FC274B406F089FF7103A2240EC70CF4E61284B40052450B3F639224090E7E912C4284B40ED287398D4392240D865F84F37294B4092D6732DB5392240957549E6A2294B40F0671DFA933922409EE85F37112A4B40DB594F0878392240120C31A8802A4B403F389F3A563922403F833C71EF2A4B40834A010E46392240070DFD135C2B4B40A2050DA25A39224035057CC8A52B4B40912518737C392240DBA7E331032C4B40CF9B2F9BA5392240339067976F2C4B4034000AE4C8392240C79C0C33D92C4B40F60F7DD2E4392240E21236F22F2D4B40AFD74F5A133A22400163C790AD2D4B40A0EF5D39313A22405F5E25C4012E4B40B0A591E0573A224037F63647672E4B40C05BC5877E3A22408289E4D0C72E4B4078764364A23A2240FA9CBB5D2F2F4B40BA51BF66143A2240E2534A19822F4B407A84E4AE6F392240155D7237E32F4B407A84E4AE6F392240155D7237E32F4B40
decommissioning_NEP,BBPlG,14,,,380,1790,,,0105000020E610000001000000010200000004000000C342F7F6F89A2A40EF192E17961D4A40C342F7F6F89A2A40EF192E17961D4A40409F6DDA319A2A40316B18F4941D4A40409F6DDA319A2A40316B18F4941D4A40
decommissioning_NEP,BBPlG,41,,,220,520,,,0105000020E61000000100000001020000001A0000000E6C9560714823400A151C5E102D4B400E6C9560714823400A151C5E102D4B40857CD0B359452340A87686A92D2D4B4055F833BC59432340221FF46C562D4B40EE4108C8974023408ECEF9298E2D4B4066941DD1F33D234001FFEFE3C32D4B40D28DB0A8883B2340B9020AF5F42D4B402CA0504F1F392340D65B035B252E4B406479573D6036234054AA44D95B2E4B4016FBCBEEC9332340346953758F2E4B4010B56D1805312340B3B794F3C52E4B401D075E2D772E2340278C6665FB2E4B40C9E88024EC2B2340077FBF982D2F4B40744B06DBE328234059F32DBD472F4B40C87A6AF5D5252340DBC35E28602F4B4059C345EEE92223409FCBD424782F4B40E2B37570B01F2340626BB6F2922F4B40D5CDC5DFF61C23401B2D077AA82F4B40AA7EA5F3E1192340A3CEDC43C22F4B401C800D88101723405C5CE333D92F4B4079CC4065FC132340319B00C3F22F4B400AA1832EE1102340001DE6CB0B304B403A22DFA5D40D2340118E59F624304B40AC92C83EC80A23401094DBF63D304B40BA6B09F9A0072340F14C689258304B40BA6B09F9A0072340F14C689258304B40
decommissioning_NEP,BBPlG,32,,,220,520,,,0105000020E6100000010000000102000000230000004AA4236F6F752340126C5CFFAE254B404AA4236F6F752340126C5CFFAE254B402D095053CB762340F81BEDB8E1254B40607AFB73D1782340919C4CDC2A264B40736A6798DA7A2340A70A462575264B4039B709F7CA7C23405A83F755B9264B4023C32ADEC87C2340E8F7FD9B17274B4049C6C5AC727C23404675DFD682274B408529CAA5F17B23401BF8510DFB274B40583CF548837B2340971E4DF564284B40FE6662BA107B2340A5DB12B9E0284B40E2EA0088BB7A23404A27124C35294B40E015C1FF567A2340460BD0B69A294B403371AB20067A23401BDB6B41EF294B405BB4006DAB7923408ACE328B502A4B40FD34EECD6F7823406B12BC218D2A4B40BE141E34BB7623402D431CEBE22A4B404419AA622A752340CC80B3942C2B4B40D02C0950537323408658FD11862B4B40DD0A613596702340FE2AC0779B2B4B40299485AFAF6D234029603B18B12B4B40DC10E335AF6A2340CAC51858C72B4B4001529B38B9672340247F30F0DC2B4B409FAF592E1B652340A0724C16F72B4B40DA5889795662234045F98216122C4B4035F279C5535F2340890FECF82F2C4B40297B4B395F5C23401506651A4D2C4B40363CBD52965923406CEF5355682C4B40611DC70F955623404583143C852C4B40E63DCE3461532340EE2AA4FCA42C4B408527F4FA935023401590F63FC02C4B400AC1AA7AF94D2340D96322A5D92C4B4031D28BDAFD4A23404741F0F8F62C4B400E6C9560714823400A151C5E102D4B400E6C9560714823400A151C5E102D4B40
decommissioning_NEP,BBPlG,32,,,220,520,,,0105000020E6100000010000000102000000050000007A32A42F29732340D69695815E254B407A32A42F29732340D69695815E254B40A011B6E91974234054E751F17F254B404AA4236F6F752340126C5CFFAE254B404AA4236F6F752340126C5CFFAE254B40
decommissioning_NEP,BBPlG,32,,,220,520,,,0105000020E610000001000000010200000072000000BA6B09F9A0072340F14C689258304B40BA6B09F9A0072340F14C689258304B4041D5E8D500052340CEA96400A8304B40E5D70FB1C102234082221631EC304B404A2A53CC41002340AE84EE9238314B40925CFE43FAFD22407FE200FA7D314B404A0F43AB93FB22403B394371C7314B404B21904B1CF92240030AF5F411324B40A53330F2B2F62240FC928D075B324B407FFD101B2CF422400ADCBA9BA7324B40EC33677DCAF122401F166A4DF3324B40FBF5F9DE95EF2240EC5223F433334B40AA9D616A4BED2240299B728577334B402388F37002EB22400B647616BD334B40A6BC564277E92240D82B2CB81F344B40F838D384EDE722401D2444F982344B4047E5266A69E6224069757286E2344B4075E95F92CAE422407B4D0F0A4A354B406AC537143EE32240799961A3AC354B40CA51802898E12240140D52F014364B40A58636001BE02240CB14731074364B409F02603C83DE224033E36DA5D7364B4044DFDDCA12DD2240105D50DF32374B409FCBD42478DB2240F9A1D28899374B404147AB5AD2D92240CFDF844204384B40FDA36FD234D822409B73F04C68384B40F5A276BF0AD82240B974CC79C6384B409D4B7155D9D72240FE05CC8D33394B4084F6EAE3A1D72240E0FAB0DEA8394B4029B2D6506AD722400A185DDE1C3A4B405439ED2939D72240865B3E92923A4B4010E9B7AF03D72240E5B9BE0F073B4B400E881057CED6224061FD9FC37C3B4B400E1478279FD6224086402E71E43B4B402577D84466D62240AF2990D9593C4B40DC8651103CD6224074982F2FC03C4B403D66A032FED5224035B8AD2D3C3D4B40F645425BCED52240857B65DEAA3D4B40E0DDCA129DD52240871C5BCF103E4B40D7DCD1FF72D522401A3735D07C3E4B40BEA4315A47D522407A8F334DD83E4B404A9C155113D5224022365838493F4B40A8AB3B16DBD4224068B3EA73B53F4B40CD237F30F0D42240F39194F430404B40C7832D76FBD422402EE6E786A6404B407A54FCDF11D52240C251F2EA1C414B40A56C91B41BD5224073A25D8594414B4046C9F50027D5224019EF22A70A424B40F12C414640D522400B7F86376B424B401C45D61A4AD522409B780778D2424B4041BD19355FD522400DAA0D4E44434B400895B88E71D52240A0AD8383BD434B40FF243E7782D5224088DBA16131444B40B5C5353E93D52240492F6AF7AB444B40DD0DA2B5A2D52240EC18575C1C454B4004560E2DB2D522402BC24D4695454B406C44300E2ED522408AEC832C0B464B408CA37213B5D422403580B74082464B4029EACC3D24D42240CB87A06AF4464B4044A9BD88B6D322409C70AFCC5B474B40AB97DF6932D322403C8A73D4D1474B40F9DEDFA0BDD2224094895B0531484B405A2DB0C744D2224001FE2955A2484B4083FC6CE4BAD122407784D38217494B401503249A40D12240202BF86D88494B409032E202D0D02240501C40BFEF494B40E0B99CB756D022402C3707BE584A4B40E0EA4A15D6CF2240FA073653C64A4B405A7CAFC67ECF2240F07E260C144B4B409CE4A2B5FDCE22401E8F19A88C4B4B4036E785E05DCF2240A504B3F8034C4B40BAC2BB5CC4CF2240FECDD5A0794C4B40919C4CDC2AD022400443B170ED4C4B40C1841B3A87D02240BD900E0F614D4B40DED8A2BBDAD022400D09CECFC34D4B403904D89134D12240A31BABDE2B4E4B406664350296D1224025DA441CA14E4B40940C4AE2F6D122408C91DBE5114F4B4099B1B2C755D222401C04673A854F4B40E63FA4DFBED22240324E8DE1FB4F4B40C5D963D817D32240BEB964C169504B40F28178B878D322406D4BD356DB504B40CF2335A3D5D32240385D05E742514B408553307436D22240641B02918F514B4010D3197332D022401B65A2ADEF514B40038706184CCE2240114130A248524B40069A740069CC22409DA04D0E9F524B408ADBB28D89CA2240D9309E9CFC524B4025DC1AC7FEC82240FAC21A1D46534B407A0BDA9A63C72240E6DF788890534B40D22BAFA6FCC52240535040C9D3534B40090FE4EA11C42240EF5696E82C544B4027327381CBC3224085DF3C8B94544B401E801EB468C322400B07E7F80D554B403C3E100F17C32240F278FFC46D554B40BD8FA339B2C222408DE43CADEC554B40C459B67B5EC22240392D78D157564B4005334BA71AC22240F8562426A8564B4077572C34C6C12240714B9AF518574B40E334E95B8BBF224071C0F8B369574B40F10F5B7A34BD2240A0C728CFBC574B40FF6959AD02BB224035FC5D8E0D584B40DFB4CF1907B92240D52BC0D254584B40490D1247C3B62240DB43B1CBA6584B40596DFE5F75B422404B260230F9584B407C61325530B222402DAA8FD14B594B40CD2F39A407B02240DC74BAE298594B4014C8917307AE2240244BE658DE594B40D2490048B7AB22404221A7542E5A4B40AEAE54617DA92240721AA20A7F5A4B40C2E160CA1BA7224008978E39CF5A4B408F2FEB0FDEA4224087F7C19E1B5B4B409FACBDF49BA2224083B5204A6A5B4B409FACBDF49BA2224083B5204A6A5B4B40
decommissioning_NEP,BBPlG,32,,,220,520,,,0105000020E61000000100000001020000000C00000051EFF329116E22404B9869FB57F44A4051EFF329116E22404B9869FB57F44A400EEBD7E77B6F224032F43E4459F44A404406A85FD8702240BB8F920D5AF44A4000C80913467322403D821B295BF44A4096B6B8C66776224006ABA0585DF44A40487CDDD8A2772240507BA587FCF34A40CD881C6CFB78224007A4B38295F34A40C3C5408D317A2240748C1A0236F34A408C2E6F0ED77A22409AD2FA5B02F34A40DCED1FB0177B2240B11303C9E0F24A40DCED1FB0177B2240B11303C9E0F24A40
decommissioning_NEP,BBPlG,32,,,220,520,,,0105000020E6100000010000000102000000070000000BB7249E42632240A75CB6AC70F44A40167AB3BC61652240774364A252F44A40B029464C3F672240177DAAAF53F44A40B07F8DDAB36922406414BA0155F44A40929158F7346C2240CE4EAB8D56F44A4051EFF329116E22404B9869FB57F44A4051EFF329116E22404B9869FB57F44A40
decommissioning_NEP,BBPlG,32,,,220,520,,,0105000020E610000001000000010200000005000000493B246BC3A72640CF818A4FA6B24840493B246BC3A72640CF818A4FA6B248405CB45B261EA726409211AB9A7BB24840840AB37515A72640A0EBB1E375B24840CA460A8B66A726408171CA985DB24840
decommissioning_NEP,BBPlG,8,,,110,260,,,0105000020E6100000010000000102000000100000005B3DCC03FDFA2340EC34D25279E24A405B3DCC03FDFA2340EC34D25279E24A400863FA14B6FD23402BE8AC05ACE24A403B675595C7002440A3AFC513E6E24A40906F4AD466032440A8C6F07D16E34A40387D87ECCD052440C0DEB36444E34A400E00B0952B0724402034716193E34A404D12F0106B0A24400A568B3ED5E34A408E64EA09A60D2440A209B9F715E44A4088365BD4820E2440564733BB93E44A4093228D65550F2440F42675B80CE54A40F349DD8431102440B42C4E6B89E54A40FDBE7FF3E2102440DFBC827EF0E54A40CE9C3FB7E1112440FE570C0D7AE64A4069458AB7841224400992D2C7D7E64A4069458AB7841224400992D2C7D7E64A40
